,latitude,longitude
43224,40.9494444,-72.5819444
43225,36.9880556,-121.9555556
43226,35.0844444,-106.6505556
43227,52.116667,-122.15
43228,35.6869444,-105.9372222
43229,27.9472222,-82.4586111
43230,39.1341667,-93.9825000
43231,37.3394444,-121.8938889
43232,29.6991667,-91.2066667
43233,33.9561111,-83.9880556
43234,30.4380556,-84.2808333
43235,30.2669444,-97.7427778
43236,35.9938889,-78.8988889
43237,34.6991667,-86.7483333
43238,41.7636111,-72.6855556
43239,36.5858333,-79.3952778
43240,38.2541667,-85.7594444
43241,26.6402778,-81.8725000
43242,47.6063889,-122.3308333
43243,47.6063889,-122.3308333
43244,42.0083333,-91.6438889
43246,39.0769444,-84.1769444
43247,33.8302778,-116.5444444
43248,36.3047222,-86.6200000
43249,38.9516667,-92.3338889
43250,40.7652778,-73.8177778
43251,33.8352778,-117.9136111
43252,36.9,-113.933333
43253,33.4483333,-112.0733333
43254,35.1477778,-114.5675000
43255,-22.9083,-43.197077
43256,39.4013889,-76.6022222
43257,48.783333,-123.7
43258,32.5888889,-96.3086111
43259,2.187732,73.095126
43260,32.5888889,-96.3086111
43261,33.6680556,-117.3263889
43262,34.8697222,-111.7602778
43263,34.3988889,-119.5175000
43264,34.3988889,-119.5175000
43265,32.9311111,-96.4594444
43266,32.7833333,-96.8000000
43267,23.810332,90.412518
43268,50.916667,13.366667
43269,34.1075000,-85.3363889
43270,30.0797222,-95.4169444
43271,44.8994444,-97.1147222
43272,27.2436111,-80.8300000
43273,33.3138889,-82.0969444
43274,32.5380556,-81.9325000
43275,31.1158333,-90.1419444
43276,28.9972222,-82.4708333
43277,43.0748,-73.153995
43278,41.5141667,-74.3838889
43279,46.8083333,-100.7833333
43280,41.7105556,-96.0213889
43281,42.8886111,-88.0383333
43282,39.9688889,-82.9377778
43283,39.7683333,-86.1580556
43284,35.0844444,-106.6505556
43285,30.406951,-87.606473
43286,33.827395,-78.642792
43287,35.0886111,-92.4419444
43288,43.5341667,-70.9102778
43289,35.0455556,-85.3097222
43290,47.7661111,-116.7855556
43291,40.4172222,-74.0625000
43292,34.6100000,-112.3150000
43293,26.1000000,-80.4000000
43294,33.1191667,-117.0855556
43295,47.4294444,-122.5444444
43296,33.4483333,-112.0733333
43297,39.6477778,-104.9872222
43298,40.7355556,-74.1727778
43299,46.4022222,-120.2608333
43300,30.476308,-88.34223
43301,39.5347222,-107.7825000
43302,34.4233333,-118.4711111
43303,34.1975000,-119.1761111
43304,39.6294444,-79.9561111
43305,45.8919444,-123.9602778
43306,30.7847222,-83.5600000
43307,33.4052778,-86.8113889
43308,32.4608333,-84.9877778
43309,42.5277778,-92.4452778
43310,30.5475000,-88.1752778
43311,34.1063889,-117.3694444
43312,42.4775000,-83.0277778
43313,40.6350000,-80.2283333
43314,50.183333,-98.316667
43315,39.0997222,-94.5783333
43316,32.7833333,-96.8000000
43317,56.012746,92.922361
43318,48.0402778,-122.4050000
43319,26.2030556,-98.2297222
43320,37.3022222,-120.4819444
43321,35.748722,-120.933129
43322,44.8041667,-93.1666667
43323,34.0636111,-83.1255556
43324,43.9,-78.866667
43325,37.3722222,-104.2444444
43326,41.6986111,-88.0683333
43327,35.0844444,-106.6505556
43328,36.1750000,-115.1363889
43329,52.633333,1.3
43330,51.514125,-.093689
43331,42.2458333,-84.4013889
43332,34.6991667,-86.7483333
43333,52.618183,-1.646937
43334,42.3427778,-87.9980556
43335,50.833333,-.15
43336,39.9097222,-75.0483333
43337,47.6063889,-122.3308333
43338,43.073052,-89.40123
43339,30.3319444,-81.6558333
43340,33.2075000,-92.6661111
43341,39.6133333,-105.0161111
43342,33.3763889,-117.2502778
43343,33.7488889,-84.3880556
43344,-1.396389,-78.424722
43345,30.3741667,-86.3586111
43346,-37.813938,144.963425
43347,-34.928661,138.598633
43348,33.6411111,-117.9177778
43349,32.7355556,-97.1077778
43350,33.4222222,-111.8219444
43351,39.0997222,-94.5783333
43352,47.0380556,-122.8994444
43353,40.8013889,-80.1275000
43354,32.514947,-117.038247
43355,40.1672222,-105.1013889
43356,34.0522222,-118.2427778
43357,41.8297222,-86.2541667
43358,34.1683333,-118.6050000
43359,49.9,-119.483333
43360,33.416667,43.3
43361,52.566667,-1.55
43362,27.724722,-82.741944
43363,27.724722,-82.741944
43364,36.251331,49.997755
43365,40.8000000,-96.6666667
43366,32.2216667,-110.9258333
43367,43.5277778,-71.4708333
43368,44.1002778,-70.2152778
43369,44.2238889,-68.6780556
43370,44.2238889,-68.6780556
43371,45.5394444,-122.3861111
43372,35.3858333,-94.3983333
43373,41.7355556,-111.8336111
43374,41.0041667,-92.3736111
43376,38.8047222,-77.0472222
43377,32.6630556,-95.4880556
43378,46.4886111,-87.6675000
43379,28.5380556,-81.3794444
43380,37.5483333,-121.9875000
43381,37.5969444,-115.2233333
43382,30.5880556,-103.8941667
43383,39.5297222,-119.8127778
43384,37.9841667,-120.3811111
43385,39.7475000,-122.1952778
43386,39.43007,-78.061927
43387,47.6063889,-122.3308333
43388,42.8005556,-71.3047222
43389,33.0655556,-96.2275000
43390,32.3525000,-90.8777778
43391,38.5827778,-90.6627778
43392,38.2919444,-122.4569444
43393,32.5041667,-94.5738889
43394,40.7608333,-111.8902778
43395,31.0547222,-95.1255556
43396,36.2297222,-93.1075000
43397,36.2297222,-93.1075000
43398,32.7152778,-117.1563889
43399,30.2363889,-93.3772222
43400,50.45,-3.5
43401,35.6727778,-89.5733333
43402,35.190065,-89.850075
43403,29.7630556,-95.3630556
43404,44.986132,-68.99918
43405,40.7141667,-74.0063889
43406,47.6541667,-118.1488889
43407,41.8975000,-84.0372222
43408,43.2166667,-123.3405556
43409,47.6105556,-122.1994444
43410,52.616667,-1.683333
43411,51.316667,-.533333
43412,30.4380556,-84.2808333
43413,40.8291667,-85.3355556
43414,33.6125000,-117.7119444
43415,34.226148,-118.380748
43416,45.0563889,-92.8058333
43417,41.2458333,-75.8816667
43418,26.1000000,-80.4000000
43419,39.236669,-8.685994
43420,41.9452778,-74.9133333
43421,31.4861111,-82.0172222
43422,37.3394444,-121.8938889
43423,24.6694444,-81.3541667
43424,39.7219444,-85.8891667
43425,39.0483333,-95.6777778
43426,34.0975000,-117.6475000
43427,46.6022222,-120.5047222
43428,41.4080556,-92.9161111
43429,40.4211111,-79.7883333
43430,38.6702778,-89.9844444
43431,41.666417,-70.569278
43432,32.7225000,-110.6400000
43433,31.1502778,-81.3697222
43434,25.7738889,-80.1938889
43435,34.2694444,-118.7805556
43436,36.9202778,-88.5200000
43437,28.7394444,-81.1152778
43438,41.4463889,-86.1480556
43439,26.1902778,-97.6958333
43440,39.6133333,-105.0161111
43441,42.2527778,-71.0027778
43442,45.250091,-74.133086
43443,33.660297,-117.999227
43444,45.7544444,-122.8763889
43445,45.4208333,-122.6694444
43446,33.5205556,-86.8025000
43447,42.5583333,-70.8805556
43448,32.2216667,-110.9258333
43449,44.9133333,-93.5030556
43450,33.6888889,-78.8869444
43451,28.5380556,-81.3794444
43452,45.5200000,-123.0586111
43453,41.3686111,-74.7005556
43454,37.4136111,-79.1425000
43455,41.6638889,-83.5552778
43456,45.1608333,-93.2347222
43457,40.2969444,-111.6938889
43458,43.6136111,-116.2025000
43459,30.2669444,-97.7427778
43460,32.4638889,-86.4597222
43461,32.4638889,-86.4597222
43462,47.0344444,-122.8219444
43463,47.0344444,-122.8219444
43464,28.8355556,-82.3305556
43465,42.7875000,-86.1088889
43466,34.2744444,-81.6188889
43467,29.4238889,-98.4933333
43468,39.6136111,-86.1066667
43469,33.3327778,-94.3425000
43470,33.3527778,-111.7883333
43471,40.0322222,-74.9577778
43472,33.9791667,-118.0319444
43473,38.9794444,-90.9805556
43474,36.9741667,-122.0297222
43475,38.2541667,-85.7594444
43476,32.7141667,-97.1561111
43477,39.1619444,-84.4569444
43478,39.1619444,-84.4569444
43479,28.1458333,-82.7569444
43480,41.1338889,-81.4847222
43481,42.4805556,-83.4755556
43482,31.0486111,-85.3050000
43483,39.6952778,-74.2591667
43485,37.7750000,-122.4183333
43486,34.1450000,-107.8430556
43487,38.5816667,-121.4933333
43488,37.3394444,-121.8938889
43489,44.6366667,-123.1047222
43490,33.570331,-110.573716
43491,52.266075,6.155217
43492,36.9741667,-122.0297222
43493,28.509136,34.513634
43494,39.8908333,-75.0733333
43495,40.3977778,-105.0744444
43496,35.1980556,-111.6505556
43497,32.8794444,-111.7566667
43498,49.883333,-97.166667
43499,33.8302778,-116.5444444
43500,-25.746111,28.188056
43501,28.5380556,-81.3794444
43502,44.1002778,-70.2152778
43503,43.3666667,-124.2166667
43504,32.7833333,-96.8000000
43505,32.470997,-116.974933
43506,34.6100000,-112.3150000
43507,34.5036111,-93.0550000
43508,33.0197222,-96.6986111
43509,33.3527778,-111.7883333
43510,47.6588889,-117.4250000
43511,42.7166667,-70.9736111
43512,36.1750000,-115.1363889
43513,33.4147222,-111.9086111
43514,47.6063889,-122.3308333
43515,32.8350000,-116.7655556
43516,44.20561,-73.246234
43517,45.416667,-75.7
43518,42.1344444,-73.8922222
43519,29.3011111,-94.7975000
43520,38.0072222,-89.6583333
43521,38.0494444,-122.1575000
43522,34.2255556,-77.9450000
43523,30.3319444,-81.6558333
43524,45.5236111,-122.6750000
43525,30.2669444,-97.7427778
43526,46.776132,-112.566272
43527,47.0380556,-122.8994444
43528,29.94898,121.71638
43529,33.4222222,-111.8219444
43530,35.8166667,-85.5669444
43531,32.7152778,-117.1563889
43532,47.8211111,-122.3138889
43533,40.5861111,-98.3880556
43534,33.7513889,-84.7477778
43535,40.7147222,-111.3000000
43536,33.5091667,-111.8983333
43537,32.3458333,-111.2455556
43538,37.9841667,-120.3811111
43539,51.383333,-.1
43540,26.7052778,-80.0366667
43541,45.5236111,-122.6750000
43542,53.933271,-116.576503
43543,54.133333,-115.683333
43544,26.1416667,-81.7950000
43545,45.5236111,-122.6750000
43546,34.9530556,-120.4347222
43547,37.2705556,-76.7077778
43548,44.040776,16.196499
43549,44.040776,16.196499
43550,40.31622,-74.513764
43551,30.4211111,-87.2169444
43552,21.399648,-157.797365
43553,21.4180556,-157.8036111
43554,47.2530556,-122.4430556
43555,33.7205556,-116.2147222
43556,34.6991667,-86.7483333
43557,33.6888889,-78.8869444
43558,43.15,-79.5
43559,33.4147222,-111.9086111
43560,32.4486111,-99.7327778
43561,39.4577778,-89.4038889
43562,47.0075000,-122.9080556
43563,40.6472222,-89.5911111
43564,39.8863889,-83.4483333
43565,38.6786111,-121.7722222
43566,-20.917574,142.702796
43567,29.4238889,-98.4933333
43568,42.3927778,-83.0497222
43572,40.3977778,-105.0744444
43573,40.3977778,-105.0744444
43574,40.3977778,-105.0744444
43575,35.1494444,-90.0488889
43577,47.4811111,-118.2533333
43578,34.2569444,-85.1647222
43579,41.9558333,-78.6441667
43580,35.9555556,-80.0055556
43581,39.7391667,-104.9841667
43582,34.8297222,-82.6016667
43583,45.5,-73.583333
43584,35.7972222,-82.6841667
43585,35.2252778,-82.4297222
43586,35.4833333,-86.4602778
43587,35.9555556,-80.0055556
43588,36.0838889,-87.7947222
43589,39.9205556,-105.0861111
43590,41.8500000,-87.6500000
43591,43.1377778,-72.5102778
43592,41.6375000,-70.9041667
43594,43.0125000,-83.6875000
43595,41.9163889,-83.3977778
43596,28.291564,-16.62913
43597,29.1869444,-82.1402778
43598,36.8527778,-75.9783333
43599,36.1750000,-115.1363889
43600,41.4683333,-75.6033333
43601,35.0886111,-92.4419444
43602,40.7141667,-74.0063889
43603,41.1144444,-83.1780556
43604,36.0725000,-79.7922222
43605,37.3394444,-121.8938889
43606,42.0333333,-88.0833333
43607,42.9638889,-78.7380556
43608,40.1841667,-75.5383333
43609,34.5400000,-112.4677778
43610,45.7544444,-122.8763889
43611,33.8358333,-79.0480556
43612,29.7263889,-99.0733333
43613,33.9813889,-81.2363889
43614,46.1469444,-122.9072222
43615,32.7177778,-100.9172222
43616,39.5608333,-75.3627778
43617,33.8941667,-78.4269444
43618,30.438256,-84.280733
43619,27.9011111,-81.5861111
43620,55.532712,25.279369
43621,40.6083333,-75.4905556
43622,33.4936111,-117.1475000
43623,41.4169444,-87.3652778
43624,47.3758333,-121.8672222
43625,41.6627778,-88.5369444
43626,43.966667,-78.166667
43627,35.6527778,-97.4777778
43628,38.8008333,-77.3258333
43629,39.7172222,-74.9697222
43630,39.7663889,-75.1447222
43631,40.4405556,-79.9961111
43632,37.6391667,-120.9958333
43633,41.66121,-72.779542
43634,41.66121,-72.779542
43635,39.897833,-84.306334
43636,44.9800000,-93.2636111
43637,28.6802778,-81.5097222
43638,34.772013,32.429737
43639,43.6630556,-116.6863889
43640,39.8691667,-75.3827778
43641,37.102841,-85.30635
43642,29.5955556,-90.7194444
43643,48.1958333,-114.3119444
43644,54.766667,-1.566667
43645,32.0833333,-81.1000000
43646,36.0988889,-78.3013889
43647,33.342667,-111.983996
43648,34.133619,-117.907563
43649,26.6583333,-80.2416667
43650,47.7575000,-122.2427778
43651,26.5625000,-81.9497222
43652,34.2572222,-118.6002778
43653,35.9605556,-83.9208333
43654,34.2572222,-118.6002778
43655,47.7575000,-122.2427778
43656,47.7575000,-122.2427778
43657,47.7558333,-122.3402778
43658,47.7575000,-122.2427778
43659,47.7575000,-122.2427778
43660,47.7575000,-122.2427778
43661,47.7575000,-122.2427778
43662,34.2572222,-118.6002778
43663,30.3025000,-93.1905556
43664,41.0333333,-74.6388889
43665,41.0333333,-74.6388889
43666,38.2919444,-122.4569444
43667,47.9544444,-117.4758333
43668,48.7597222,-122.4869444
43669,38.8461111,-77.3066667
43670,43.1397222,-84.1680556
43671,43.076963,-86.196997
43672,42.697708,23.321868
43673,39.9866667,-75.4013889
43674,30.4111111,-88.8277778
43675,38.2325000,-122.6355556
43676,35.1980556,-111.6505556
43677,42.9633333,-85.6680556
43679,52.247855,20.981427
43680,48.1958333,-114.3119444
43681,43.4666667,-112.0333333
43682,43.4666667,-112.0333333
43683,28.1355556,-81.0763889
43684,34.6183333,-82.4780556
43685,29.7630556,-95.3630556
43686,36.1538889,-95.9925000
43687,38.8338889,-104.8208333
43688,-37.813938,144.963425
43689,36.9741667,-122.0297222
43690,36.9741667,-122.0297222
43691,42.4391667,-123.3272222
43692,47.6063889,-122.3308333
43693,40.0638889,-80.7211111
43694,49.06,-122.46
43695,47.6063889,-122.3308333
43696,47.3225000,-122.3113889
43697,47.3225000,-122.3113889
43698,47.6063889,-122.3308333
43699,47.6063889,-122.3308333
43700,32.5158333,-93.7319444
43701,41.6005556,-93.6088889
43702,49.883333,-97.166667
43703,32.165622,-82.900075
43704,40.7608333,-111.8902778
43705,40.0830556,-74.0686111
43706,39.2086111,-81.1575000
43707,40.7141667,-74.0063889
43708,40.7141667,-74.0063889
43709,45.5236111,-122.6750000
43710,45.5236111,-122.6750000
43711,36.0600000,-86.6722222
43712,28.635308,77.22496
43713,37.5850000,-79.0516667
43714,53.888996,-2.633778
43715,35.7452778,-81.6850000
43716,41.9141667,-88.3086111
43717,44.314844,-85.602364
43718,47.2530556,-122.4430556
43719,41.2411111,-77.0013889
43720,34.7266667,-106.7530556
43721,37.4283333,-121.9055556
43722,41.7141667,-72.6530556
43723,34.1577778,-118.6375000
43724,34.1683333,-118.6050000
43725,34.150179,-118.354961
43726,34.8525000,-82.3941667
43727,54.5,-128.583333
43728,47.9791667,-122.2008333
43729,42.0333333,-87.8833333
43730,45.6469444,-84.4744444
43732,30.5080556,-97.6786111
43733,33.4147222,-111.9086111
43734,49.25,-123.133333
43735,47.4158333,-120.2919444
43736,33.0580556,-112.0469444
43737,41.6005556,-93.6088889
43738,42.375959,-122.916431
43739,44.5050000,-73.4805556
43740,33.2938889,-111.0955556
43741,35.3733333,-119.0177778
43742,45.5236111,-122.6750000
43743,34.0583333,-106.8908333
43744,49.287181,-123.161439
43745,42.881815,-77.287484
43746,32.8502778,-81.0794444
43747,28.5380556,-81.3794444
43748,35.9272222,-89.9188889
43750,33.4483333,-112.0733333
43751,-19.26639,146.805695
43753,51.733333,-1.883333
43754,39.4861111,-75.0261111
43756,39.8441667,-89.5394444
43757,38.7208333,-82.9583333
43758,32.0853,34.781768
43759,44.9430556,-123.0338889
43760,34.0522222,-118.2427778
43761,46.6022222,-120.5047222
43762,39.5297222,-119.8127778
43763,44.5038889,-72.9980556
43764,40.4277778,-74.4163889
43766,30.2669444,-97.7427778
43767,-25.274398,133.775136
43768,39.7391667,-104.9841667
43769,55.863565,-4.222364
43770,39.111504,-121.359881
43771,40.8538889,-74.8294444
43772,38.4405556,-122.7133333
43773,33.9375000,-117.2297222
43774,36.272274,59.63123
43775,31.6119,65.6811
43776,41.0533333,-73.5391667
43777,25.9013889,-97.4972222
43778,34.5036111,-93.0550000
43779,35.8825000,-80.0822222
43780,40.8788889,-73.1572222
43781,37.9963889,-105.6991667
43782,36.8655556,-87.4886111
43783,33.4483333,-112.0733333
43784,34.8847222,-79.6944444
43785,37.5483333,-121.9875000
43786,45.5236111,-122.6750000
43787,41.913112,-8.561438
43788,36.8527778,-75.9783333
43789,41.4700000,-87.6363889
43790,48.4213889,-122.3327778
43791,39.1652778,-86.5263889
43792,33.4483333,-112.0733333
43793,35.2625000,-77.5819444
43794,21.3069444,-157.8583333
43795,41.4816667,-72.6816667
43796,34.806553,-78.971141
43797,35.1083333,-77.0444444
43798,41.2402778,-75.9450000
43799,36.9752778,-121.9522222
43800,33.9938889,-96.3705556
43801,34.6175000,-89.9686111
43802,40.9327778,-74.6597222
43803,32.9411111,-97.1338889
43804,41.1997222,-90.7491667
43806,53.416667,-3
43807,40.7647222,-79.7666667
43808,44.5069444,-92.9052778
43809,38.8338889,-104.8208333
43810,34.0522222,-118.2427778
43811,61.3213889,-149.5677778
43812,33.6305556,-112.3325000
43813,27.3361111,-82.5308333
43814,45.5608333,-94.1622222
43815,33.3061111,-111.8405556
43816,33.4352778,-80.9211111
43817,33.9533333,-117.3952778
43818,35.2269444,-80.8433333
43819,39.3761111,-77.1550000
43820,34.1063889,-117.5922222
43821,45.5608333,-94.1622222
43822,44.9430556,-123.0338889
43823,44.6088889,-87.4325000
43824,32.3122222,-106.7777778
43825,42.7919444,-83.6277778
43826,35.0844444,-106.6505556
43827,36.7477778,-119.7713889
43828,38.8975000,-76.8305556
43829,32.8338889,-109.7069444
43830,27.9011111,-81.5861111
43831,35.0844444,-106.6505556
43832,40.6686111,-74.1147222
43833,35.0455556,-85.3097222
43834,27.7705556,-82.6794444
43835,42.4391667,-123.3272222
43836,35.0844444,-106.6505556
43837,26.9616667,-82.3527778
43838,41.5361111,-86.0208333
43840,47.6,-65.65
43841,42.0083333,-91.6438889
43842,47.6777778,-116.7794444
43843,33.4352778,-112.3575000
43844,32.7700000,-108.2797222
43845,27.3361111,-82.5308333
43846,38.0672222,-117.2291667
43847,31.418714,73.079107
43848,45.6388889,-122.6602778
43849,33.4250000,-94.0475000
43850,45.0847222,-93.0097222
43851,26.093711,-80.124664
43852,47.6588889,-117.4250000
43853,38.5816667,-121.4933333
43854,38.7602778,-120.5288889
43855,34.7369444,-82.2544444
43856,48.6483333,-118.7366667
43858,43.866667,-79.266667
43859,41.8500000,-87.6500000
43860,34.9530556,-120.4347222
43861,33.7763889,-112.5277778
43862,40.7236111,-73.7052778
43863,41.2230556,-111.9730556
43864,40.517845,-80.44934
43865,42.4727778,-122.8016667
43866,42.5433333,-122.5644444
43867,31.326015,75.576183
43868,36.1658333,-86.7844444
43869,42.983333,-81.25
43870,36.2094444,-92.2841667
43871,34.0522222,-118.2427778
43872,40.3013889,-79.5391667
43873,35.8483333,-116.2255556
43874,35.1494444,-90.0488889
43875,26.9616667,-82.3527778
43876,46.803283,-71.242796
43877,46.873765,-96.767804
43878,43.0125000,-83.6875000
43879,47.6063889,-122.3308333
43880,41.2683333,-110.9625000
43881,47.6063889,-122.3308333
43882,44.7563889,-122.4155556
43883,35.9605556,-83.9208333
43885,39.7327778,-75.1319444
43886,41.527837,-73.129236
43887,33.8158333,-78.6802778
43888,33.9686111,-112.7288889
43889,33.9686111,-112.7288889
43890,47.6063889,-122.3308333
43891,34.0552778,-117.7513889
43892,53.2,-2.916667
43893,34.7694444,-92.2669444
43894,26.7052778,-80.0366667
43895,25.8572222,-80.2783333
43896,25.7738889,-80.1938889
43897,32.7763889,-79.9311111
43898,30.3319444,-81.6558333
43899,26.9338889,-80.0944444
43900,30.1658333,-81.7066667
43901,26.0027778,-80.2241667
43902,31.1502778,-81.3697222
43903,31.2133333,-82.3541667
43904,26.6583333,-80.2416667
43905,26.3180556,-80.1000000
43906,35.7913889,-78.7813889
43907,42.5997222,-71.3677778
43908,43.222023,-71.713965
43909,32.118854,-80.864449
43910,35.3847222,-77.9930556
43911,43.3838889,-70.5452778
43912,28.2916667,-81.4077778
43913,30.1894444,-82.6394444
43914,25.7738889,-80.1938889
43915,27.1675000,-80.2663889
43916,27.5211111,-82.5725000
43917,39.3280556,-120.1822222
43918,34.2255556,-77.9450000
43919,27.9472222,-82.4586111
43920,27.9472222,-82.4586111
43921,32.7763889,-79.9311111
43922,27.8500000,-82.1750000
43923,27.9655556,-82.8002778
43924,27.4986111,-82.5750000
43925,35.139167,-78.999167
43926,26.9338889,-80.0944444
43927,38.8813889,-94.8188889
43928,43.5355556,-70.7155556
43929,28.0183333,-82.1130556
43930,28.7497222,-82.2969444
43931,40.0608333,-75.0944444
43932,29.9675000,-98.9047222
43933,40.7141667,-74.0063889
43934,20.629559,-87.073885
43935,45.8191667,-122.8477778
43936,45.5236111,-122.6750000
43937,46.0494444,-118.3872222
43938,43.6136111,-116.2025000
43939,34.0522222,-118.2427778
43940,42.0986111,-75.9183333
43941,45.6388889,-122.6602778
43942,39.9522222,-75.1641667
43943,32.6152778,-93.2866667
43944,40.7141667,-74.0063889
43945,40.7141667,-74.0063889
43946,40.7141667,-74.0063889
43947,40.718835,-111.888269
43948,41.7055556,-70.2291667
43949,43.4666667,-112.0333333
43950,38.3488889,-120.7730556
43951,45.5236111,-122.6750000
43952,45.5236111,-122.6750000
43953,45.8625000,-122.6691667
43954,45.5236111,-122.6750000
43955,45.5236111,-122.6750000
43956,45.5236111,-122.6750000
43957,45.5236111,-122.6750000
43958,45.5236111,-122.6750000
43959,27.9472222,-82.4586111
43960,26.5625000,-81.9497222
43961,45.5236111,-122.6750000
43962,41.3894444,-82.0191667
43963,39.5061111,-77.6527778
43964,41.5500000,-71.4666667
43965,45.583333,-72
43966,39.5061111,-77.6527778
43967,41.5119444,-82.9377778
43968,54.066667,-2.833333
43969,41.4038889,-88.1116667
43970,44.233333,-76.483333
43971,40.4991667,-74.3994444
43972,40.2066667,-75.1000000
43973,29.9838889,-90.1527778
43974,42.9575000,-77.0577778
43975,29.6513889,-82.3250000
43976,39.5297222,-119.8127778
43977,42.9072222,-70.8125000
43978,34.0936111,-118.6005556
43979,42.0333333,-87.8833333
43980,30.0850000,-97.8400000
43981,26.2513889,-80.1791667
43982,35.1494444,-90.0488889
43983,42.5802778,-83.0302778
43984,39.7047222,-105.0808333
43985,33.5091667,-111.8983333
43986,64.200841,-149.493673
43987,32.2216667,-110.9258333
43988,47.6063889,-122.3308333
43989,44.4758333,-73.2125000
43990,34.8061111,-106.7327778
43991,36.1750000,-115.1363889
43992,40.6805556,-73.4747222
43993,36.5008333,-87.6936111
43994,41.1400000,-104.8197222
43995,25.8572222,-80.2783333
43996,38.4038889,-96.1813889
43997,37.3394444,-121.8938889
43998,37.3394444,-121.8938889
43999,31.8055556,-81.4308333
44000,30.7741667,-85.2269444
44001,35.7847222,-89.1172222
44002,28.6608333,-81.3658333
44003,35.7325000,-78.8505556
44004,29.6513889,-82.3250000
44005,32.0833333,-81.1000000
44006,42.1427778,-77.0550000
44007,33.4502778,-88.8183333
44008,47.325109,-120.022397
44009,42.3369444,-83.2733333
44010,38.7838889,-90.4811111
44011,40.7355556,-74.1727778
44012,30.3319444,-81.6558333
44013,47.637156,-117.078243
44014,40.3491667,-111.9038889
44015,35.7913889,-78.7813889
44017,42.0408333,-74.1186111
44018,33.5205556,-86.8025000
44019,42.2286111,-71.5230556
44020,36.7280556,-108.2180556
44021,60.173324,24.941025
44022,30.057536,-95.190299
44023,28.5380556,-81.3794444
44024,41.0550000,-73.8205556
44025,43.3288889,-71.7183333
44026,28.0833333,-80.6083333
44027,37.3688889,-122.0352778
44028,37.3688889,-122.0352778
44029,33.6694444,-117.8222222
44030,45.3869444,-93.3591667
44031,35.166667,33.366667
44032,35.6869444,-105.9372222
44033,-27.47101,153.024292
44034,29.4238889,-98.4933333
44035,28.1611111,-81.6019444
44036,34.3663889,-89.5191667
44037,36.858838,-120.456007
44038,37.4830556,-97.6436111
44039,43.4919444,-116.4191667
44040,41.7561111,-124.2005556
44041,43.2063889,-76.4594444
44042,37.0833333,-88.6000000
44043,37.4241667,-122.1650000
44044,26.2708333,-80.2708333
44045,33.9561111,-83.9880556
44046,26.2708333,-80.2708333
44047,32.8794444,-111.7566667
44048,34.4047222,-103.2047222
44049,28.198096,-82.432994
44050,34.5033333,-82.6502778
44051,34.6855556,-82.9533333
44052,43.333333,-79.883333
44053,34.0633333,-117.6500000
44054,59.670367,-139.859082
44055,38.9780556,-122.8383333
44056,40.2547222,-75.0897222
44057,38.175943,-120.527792
44058,28.0363889,-97.5088889
44060,40.3916667,-111.8500000
44061,30.4502778,-93.4330556
44062,52.407927,13.222711
44063,30.6686111,-89.6383333
44064,38.3908333,-93.3344444
44065,41.3580556,-93.5572222
44066,36.783914,-103.968026
44067,36.474564,-81.804838
44068,32.7152778,-117.1563889
44069,27.8658333,-82.3266667
44070,42.7325000,-84.5555556
44071,47.6588889,-117.4250000
44072,43.666667,-79.416667
44073,40.8663889,-86.2252778
44074,38.9516667,-92.3338889
44075,42.32695,-71.546154
44077,36.5858333,-79.3952778
44078,30.2669444,-97.7427778
44079,38.1075000,-122.5686111
44080,39.2086111,-81.1575000
44081,42.1191667,-79.7327778
44083,42.4605556,-83.6516667
44084,42.0833333,-71.3972222
44085,50.9,-1.4
44086,52.355518,-1.17432
44087,41.0602778,-111.9702778
44088,44.5647222,-123.2608333
44089,45.5236111,-122.6750000
44090,43.3872222,-87.8755556
44091,33.9525000,-84.5500000
44092,39.2902778,-76.6125000
44093,34.2247222,-118.4488889
44094,41.1400000,-104.8197222
44095,49.9,-119.483333
44096,47.7544444,-122.1622222
44097,45.0275000,-84.6747222
44098,49.25,-123.133333
44099,33.9294444,-116.9763889
44100,40.2452778,-75.6500000
44102,35.1738889,-79.3925000
44103,54.5,-128.583333
44104,27.8336111,-97.0608333
44105,47.6063889,-122.3308333
44106,41.6611111,-91.5300000
44107,38.562066,-75.575067
44108,42.8666667,-106.3125000
44109,40.5575000,-74.2850000
44110,40.7141667,-74.0063889
44111,30.3319444,-81.6558333
44112,47.6063889,-122.3308333
44113,45.5236111,-122.6750000
44114,38.2997222,-122.6655556
44115,34.0141667,-86.0066667
44116,47.4508333,-122.8261111
44117,47.6816667,-122.2075000
44118,45.583333,-62.633333
44119,45.566667,-62.65
44120,28.8997222,-82.3747222
44121,41.258551,-75.936405
44122,29.7630556,-95.3630556
44123,42.6750000,-71.4833333
44124,47.7661111,-116.7855556
44125,33.5538889,-117.2130556
44126,49.52273,5.88896
44127,45.4313889,-122.7702778
44128,33.4483333,-112.0733333
44129,46.0647222,-118.3419444
44130,45.5236111,-122.6750000
44131,-28.00029,153.430878
44132,33.8641667,-111.4669444
44133,41.270317,-110.956174
44134,37.7750000,-122.4183333
44135,46.6022222,-120.5047222
44136,34.6,43.683333
44137,30.0927778,-93.7363889
44138,32.8369444,-97.0816667
44139,38.7522222,-121.2869444
44140,39.8077778,-87.4950000
44141,40.8758333,-75.7327778
44142,30.1658333,-81.7066667
44143,33.7747222,-84.2963889
